encoder_length,time_idx,year,month,day,hour,minute,relative_time_idx,quantity_MW,quantity_MW_lead1_pred,quantity_MW_lead2_pred,quantity_MW_lead3_pred,quantity_MW_lead4_pred,quantity_MW_lead5_pred,quantity_MW_lead6_pred,quantity_MW_lead7_pred,quantity_MW_lead8_pred,quantity_MW_lead9_pred,quantity_MW_lead10_pred,quantity_MW_lead11_pred,quantity_MW_lead12_pred,quantity_MW_lead13_pred,quantity_MW_lead14_pred,quantity_MW_lead15_pred,quantity_MW_lead16_pred,quantity_MW_lead17_pred,quantity_MW_lead18_pred,quantity_MW_lead19_pred,quantity_MW_lead20_pred,quantity_MW_lead21_pred,quantity_MW_lead22_pred,quantity_MW_lead23_pred,quantity_MW_lead24_pred,quantity_MW_lead25_pred,quantity_MW_lead26_pred,quantity_MW_lead27_pred,quantity_MW_lead28_pred,quantity_MW_lead29_pred,quantity_MW_lead30_pred,quantity_MW_lead31_pred,quantity_MW_lead32_pred,quantity_MW_lead33_pred,quantity_MW_lead34_pred,quantity_MW_lead35_pred,quantity_MW_lead36_pred,quantity_MW_lead37_pred,quantity_MW_lead38_pred,quantity_MW_lead39_pred,quantity_MW_lead40_pred,quantity_MW_lead41_pred,quantity_MW_lead42_pred,quantity_MW_lead43_pred,quantity_MW_lead44_pred,quantity_MW_lead45_pred,quantity_MW_lead46_pred,quantity_MW_lead47_pred,quantity_MW_lead48_pred,quantity_MW_lead49_pred,quantity_MW_lead50_pred,quantity_MW_lead51_pred,quantity_MW_lead52_pred,quantity_MW_lead53_pred,quantity_MW_lead54_pred,quantity_MW_lead55_pred,quantity_MW_lead56_pred,quantity_MW_lead57_pred,quantity_MW_lead58_pred,quantity_MW_lead59_pred,quantity_MW_lead60_pred,quantity_MW_lead61_pred,quantity_MW_lead62_pred,quantity_MW_lead63_pred,quantity_MW_lead64_pred,quantity_MW_lead65_pred,quantity_MW_lead66_pred,quantity_MW_lead67_pred,quantity_MW_lead68_pred,quantity_MW_lead69_pred,quantity_MW_lead70_pred,quantity_MW_lead71_pred,quantity_MW_lead72_pred,quantity_MW_lead1_true,quantity_MW_lead2_true,quantity_MW_lead3_true,quantity_MW_lead4_true,quantity_MW_lead5_true,quantity_MW_lead6_true,quantity_MW_lead7_true,quantity_MW_lead8_true,quantity_MW_lead9_true,quantity_MW_lead10_true,quantity_MW_lead11_true,quantity_MW_lead12_true,quantity_MW_lead13_true,quantity_MW_lead14_true,quantity_MW_lead15_true,quantity_MW_lead16_true,quantity_MW_lead17_true,quantity_MW_lead18_true,quantity_MW_lead19_true,quantity_MW_lead20_true,quantity_MW_lead21_true,quantity_MW_lead22_true,quantity_MW_lead23_true,quantity_MW_lead24_true,quantity_MW_lead25_true,quantity_MW_lead26_true,quantity_MW_lead27_true,quantity_MW_lead28_true,quantity_MW_lead29_true,quantity_MW_lead30_true,quantity_MW_lead31_true,quantity_MW_lead32_true,quantity_MW_lead33_true,quantity_MW_lead34_true,quantity_MW_lead35_true,quantity_MW_lead36_true,quantity_MW_lead37_true,quantity_MW_lead38_true,quantity_MW_lead39_true,quantity_MW_lead40_true,quantity_MW_lead41_true,quantity_MW_lead42_true,quantity_MW_lead43_true,quantity_MW_lead44_true,quantity_MW_lead45_true,quantity_MW_lead46_true,quantity_MW_lead47_true,quantity_MW_lead48_true,quantity_MW_lead49_true,quantity_MW_lead50_true,quantity_MW_lead51_true,quantity_MW_lead52_true,quantity_MW_lead53_true,quantity_MW_lead54_true,quantity_MW_lead55_true,quantity_MW_lead56_true,quantity_MW_lead57_true,quantity_MW_lead58_true,quantity_MW_lead59_true,quantity_MW_lead60_true,quantity_MW_lead61_true,quantity_MW_lead62_true,quantity_MW_lead63_true,quantity_MW_lead64_true,quantity_MW_lead65_true,quantity_MW_lead66_true,quantity_MW_lead67_true,quantity_MW_lead68_true,quantity_MW_lead69_true,quantity_MW_lead70_true,quantity_MW_lead71_true,quantity_MW_lead72_true
1.0,1.3025104,0.0,0.8628232,0.8117708,-1.3801908,0.0,0.29583332,-1.3610888,23772.668,23616.988,23480.494,23357.379,23239.957,23138.02,23055.21,22989.604,22937.69,22896.14,22862.51,22835.01,22812.303,22793.375,22777.447,22763.914,22752.305,22742.252,22733.477,22725.756,22718.92,22712.834,22707.39,22702.504,22698.105,22694.13,22690.537,22687.275,22684.314,22681.62,22679.162,22676.918,22674.865,22672.986,22671.262,22669.68,22668.225,22666.887,22665.652,22664.514,22663.465,22662.496,22661.602,22660.777,22660.016,22659.312,22658.664,22658.066,22657.518,22657.012,22656.549,22656.125,22655.738,22655.385,22655.062,22654.773,22654.512,22654.277,22654.068,22653.883,22653.72,22653.58,22653.459,22653.357,22653.273,22653.207,22653.156,22653.121,22653.1,22653.09,22653.096,22653.11,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0
1.0,1.3044944,0.0,0.8628232,0.8117708,-1.2357696,0.0,0.29583332,-1.3467262,23772.979,23617.682,23481.248,23358.02,23240.445,23138.377,23055.475,22989.82,22937.898,22896.375,22862.79,22835.346,22812.7,22793.832,22777.963,22764.484,22752.922,22742.914,22734.178,22726.49,22719.684,22713.623,22708.201,22703.334,22698.951,22694.992,22691.41,22688.162,22685.21,22682.523,22680.074,22677.838,22675.791,22673.918,22672.2,22670.621,22669.17,22667.834,22666.602,22665.469,22664.42,22663.453,22662.56,22661.738,22660.977,22660.275,22659.627,22659.031,22658.482,22657.977,22657.514,22657.088,22656.7,22656.346,22656.023,22655.732,22655.469,22655.232,22655.021,22654.834,22654.668,22654.525,22654.402,22654.297,22654.209,22654.139,22654.084,22654.045,22654.02,22654.006,22654.004,22654.016,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0
1.0,1.3064784,0.0,0.8628232,0.8117708,-1.0913483,0.0,0.29583332,-1.1069821,23773.28,23618.36,23481.982,23358.64,23240.916,23138.715,23055.72,22990.02,22938.096,22896.596,22863.055,22835.668,22813.082,22794.277,22778.467,22765.041,22753.53,22743.566,22734.867,22727.213,22720.436,22714.4,22709.002,22704.154,22699.787,22695.844,22692.275,22689.037,22686.096,22683.418,22680.977,22678.746,22676.707,22674.84,22673.125,22671.55,22670.104,22668.771,22667.543,22666.412,22665.367,22664.402,22663.512,22662.69,22661.93,22661.229,22660.582,22659.984,22659.436,22658.93,22658.467,22658.041,22657.652,22657.297,22656.973,22656.68,22656.414,22656.176,22655.963,22655.773,22655.605,22655.459,22655.332,22655.223,22655.133,22655.059,22655.0,22654.955,22654.924,22654.906,22654.902,22654.906,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0
1.0,1.3084624,0.0,0.8628232,0.8117708,-0.9469271,0.0,0.29583332,-0.26953483,23773.57,23619.021,23482.697,23359.244,23241.367,23139.035,23055.951,22990.207,22938.277,22896.803,22863.309,22835.979,22813.453,22794.71,22778.959,22765.588,22754.125,22744.205,22735.545,22727.926,22721.178,22715.168,22709.791,22704.963,22700.613,22696.684,22693.129,22689.902,22686.969,22684.3,22681.867,22679.645,22677.613,22675.75,22674.043,22672.473,22671.03,22669.7,22668.475,22667.346,22666.303,22665.34,22664.451,22663.629,22662.871,22662.172,22661.525,22660.928,22660.379,22659.873,22659.41,22658.982,22658.594,22658.236,22657.91,22657.615,22657.35,22657.107,22656.893,22656.7,22656.53,22656.379,22656.25,22656.137,22656.043,22655.965,22655.9,22655.854,22655.818,22655.795,22655.783,22655.785,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0
1.0,1.3104465,0.0,0.8628232,0.8117708,-0.8025058,0.0,0.29583332,0.70932835,23773.855,23619.666,23483.395,23359.828,23241.8,23139.338,23056.168,22990.377,22938.445,22897.0,22863.553,22836.277,22813.816,22795.133,22779.441,22766.125,22754.71,22744.836,22736.213,22728.627,22721.908,22715.924,22710.57,22705.762,22701.43,22697.514,22693.97,22690.758,22687.836,22685.176,22682.75,22680.535,22678.508,22676.652,22674.95,22673.383,22671.943,22670.617,22669.396,22668.27,22667.23,22666.268,22665.38,22664.562,22663.803,22663.104,22662.457,22661.861,22661.312,22660.807,22660.342,22659.914,22659.523,22659.164,22658.838,22658.541,22658.271,22658.03,22657.81,22657.615,22657.441,22657.29,22657.154,22657.04,22656.941,22656.857,22656.79,22656.736,22656.695,22656.668,22656.652,22656.646,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0
1.0,1.3124305,0.0,0.8628232,0.8117708,-0.6580845,0.0,0.29583332,1.0208852,23774.129,23620.295,23484.072,23360.39,23242.217,23139.625,23056.365,22990.535,22938.6,22897.184,22863.783,22836.566,22814.164,22795.545,22779.91,22766.648,22755.285,22745.453,22736.87,22729.316,22722.629,22716.67,22711.338,22706.549,22702.232,22698.334,22694.803,22691.602,22688.69,22686.04,22683.621,22681.414,22679.395,22677.543,22675.844,22674.283,22672.848,22671.525,22670.309,22669.184,22668.145,22667.186,22666.3,22665.48,22664.725,22664.025,22663.38,22662.785,22662.234,22661.729,22661.262,22660.834,22660.441,22660.082,22659.754,22659.455,22659.184,22658.938,22658.715,22658.518,22658.342,22658.184,22658.047,22657.928,22657.824,22657.736,22657.664,22657.607,22657.56,22657.527,22657.506,22657.496,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0
1.0,1.3144145,0.0,0.8628232,0.8117708,-0.5136633,0.0,0.29583332,0.9247666,23774.395,23620.906,23484.729,23360.934,23242.613,23139.895,23056.55,22990.678,22938.744,22897.354,22864.002,22836.844,22814.504,22795.945,22780.371,22767.164,22755.848,22746.06,22737.516,22729.998,22723.338,22717.404,22712.096,22707.324,22703.027,22699.143,22695.625,22692.436,22689.533,22686.893,22684.482,22682.281,22680.27,22678.424,22676.73,22675.174,22673.742,22672.424,22671.209,22670.086,22669.05,22668.094,22667.209,22666.39,22665.635,22664.938,22664.293,22663.695,22663.146,22662.639,22662.172,22661.742,22661.348,22660.988,22660.656,22660.355,22660.082,22659.834,22659.61,22659.408,22659.229,22659.068,22658.926,22658.8,22658.695,22658.604,22658.527,22658.463,22658.412,22658.373,22658.346,22658.328,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0
1.0,1.3163985,0.0,0.8628232,0.8117708,-0.369242,0.0,0.29583332,0.78556037,23774.652,23621.502,23485.365,23361.457,23242.99,23140.146,23056.719,22990.807,22938.873,22897.512,22864.209,22837.107,22814.832,22796.336,22780.82,22767.668,22756.402,22746.656,22738.15,22730.666,22724.035,22718.129,22712.842,22708.092,22703.81,22699.941,22696.438,22693.258,22690.367,22687.736,22685.334,22683.14,22681.133,22679.293,22677.605,22676.055,22674.625,22673.31,22672.1,22670.98,22669.945,22668.99,22668.107,22667.291,22666.535,22665.838,22665.193,22664.596,22664.047,22663.537,22663.07,22662.64,22662.244,22661.88,22661.549,22661.246,22660.969,22660.717,22660.49,22660.285,22660.102,22659.938,22659.793,22659.664,22659.553,22659.455,22659.373,22659.305,22659.248,22659.203,22659.17,22659.146,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0
1.0,1.3183825,0.0,0.8628232,0.8117708,-0.22482073,0.0,0.29583332,0.59663755,23774.9,23622.08,23485.98,23361.959,23243.35,23140.383,23056.871,22990.924,22938.99,22897.66,22864.406,22837.363,22815.148,22796.715,22781.26,22768.16,22756.943,22747.244,22738.775,22731.324,22724.725,22718.844,22713.578,22708.848,22704.582,22700.73,22697.238,22694.072,22691.191,22688.568,22686.176,22683.988,22681.988,22680.154,22678.47,22676.924,22675.5,22674.19,22672.979,22671.861,22670.83,22669.877,22668.994,22668.18,22667.426,22666.727,22666.082,22665.484,22664.934,22664.426,22663.957,22663.523,22663.127,22662.762,22662.428,22662.121,22661.842,22661.588,22661.357,22661.148,22660.96,22660.793,22660.645,22660.512,22660.395,22660.293,22660.205,22660.13,22660.07,22660.02,22659.98,22659.951,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0
1.0,1.3203665,0.0,0.8628232,0.8117708,-0.08039947,0.0,0.29583332,0.60658085,23775.137,23622.643,23486.578,23362.443,23243.69,23140.602,23057.012,22991.025,22939.094,22897.797,22864.59,22837.607,22815.455,22797.084,22781.686,22768.643,22757.477,22747.818,22739.39,22731.973,22725.402,22719.547,22714.305,22709.594,22705.346,22701.508,22698.03,22694.873,22692.004,22689.39,22687.006,22684.826,22682.832,22681.004,22679.324,22677.783,22676.363,22675.055,22673.848,22672.734,22671.703,22670.752,22669.871,22669.057,22668.303,22667.605,22666.959,22666.363,22665.81,22665.3,22664.83,22664.396,22663.998,22663.63,22663.293,22662.984,22662.703,22662.447,22662.213,22662.0,22661.809,22661.635,22661.48,22661.344,22661.223,22661.115,22661.023,22660.943,22660.877,22660.818,22660.773,22660.738,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0
1.0,1.3223506,0.0,0.8628232,0.8117708,0.064021796,0.0,0.29583332,0.58669424,23775.365,23623.188,23487.154,23362.908,23244.014,23140.807,23057.135,22991.115,22939.188,22897.92,22864.766,22837.84,22815.752,22797.441,22782.104,22769.115,22757.998,22748.385,22739.994,22732.611,22726.068,22720.238,22715.02,22710.328,22706.098,22702.275,22698.81,22695.666,22692.807,22690.203,22687.826,22685.654,22683.664,22681.844,22680.17,22678.63,22677.215,22675.91,22674.707,22673.594,22672.566,22671.615,22670.736,22669.922,22669.17,22668.473,22667.826,22667.229,22666.676,22666.166,22665.693,22665.258,22664.857,22664.488,22664.148,22663.836,22663.55,22663.29,22663.053,22662.836,22662.64,22662.463,22662.305,22662.164,22662.037,22661.924,22661.826,22661.74,22661.668,22661.605,22661.553,22661.51,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0,28180.0
1.0,1.3243346,0.0,0.8628232,0.8117708,0.20844306,0.0,0.29583332,0.43533504,23775.586,23623.715,23487.713,23363.352,23244.318,23140.994,23057.246,22991.191,22939.268,22898.033,22864.928,22838.062,22816.037,22797.79,22782.512,22769.578,22758.508,22748.94,22740.588,22733.238,22726.725,22720.922,22715.725,22711.05,22706.84,22703.031,22699.58,22696.447,22693.6,22691.004,22688.635,22686.47,22684.488,22682.672,22681.004,22679.469,22678.057,22676.754,22675.553,22674.443,22673.418,22672.469,22671.592,22670.777,22670.023,22669.326,22668.68,22668.082,22667.53,22667.018,22666.543,22666.105,22665.703,22665.33,22664.988,22664.674,22664.385,22664.121,22663.879,22663.658,22663.459,22663.277,22663.113,22662.967,22662.836,22662.719,22662.613,22662.521,22662.441,22662.373,22662.314,22662.266,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0,28180.0,27632.0
1.0,1.3263186,0.0,0.8628232,0.8117708,0.35286433,0.0,0.29583332,0.33479717,23775.795,23624.227,23488.25,23363.777,23244.607,23141.164,23057.342,22991.254,22939.336,22898.135,22865.08,22838.275,22816.312,22798.129,22782.908,22770.03,22759.01,22749.484,22741.17,22733.854,22727.371,22721.594,22716.418,22711.766,22707.57,22703.777,22700.34,22697.219,22694.379,22691.793,22689.434,22687.275,22685.3,22683.49,22681.826,22680.297,22678.887,22677.588,22676.39,22675.281,22674.258,22673.31,22672.434,22671.621,22670.867,22670.17,22669.523,22668.924,22668.37,22667.855,22667.38,22666.941,22666.535,22666.16,22665.816,22665.498,22665.205,22664.938,22664.691,22664.467,22664.264,22664.078,22663.908,22663.756,22663.617,22663.494,22663.385,22663.287,22663.203,22663.125,22663.06,22663.004,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0,28180.0,27632.0,27268.0
1.0,1.3283026,0.0,0.8628232,0.8117708,0.4972856,0.0,0.29583332,0.38893294,23775.996,23624.72,23488.768,23364.184,23244.877,23141.322,23057.422,22991.305,22939.393,22898.227,22865.223,22838.477,22816.578,22798.455,22783.297,22770.47,22759.5,22750.018,22741.744,22734.46,22728.008,22722.254,22717.102,22712.469,22708.291,22704.512,22701.088,22697.979,22695.15,22692.574,22690.223,22688.07,22686.102,22684.297,22682.637,22681.111,22679.707,22678.41,22677.215,22676.11,22675.086,22674.14,22673.264,22672.451,22671.697,22671.0,22670.354,22669.754,22669.197,22668.682,22668.205,22667.764,22667.355,22666.977,22666.629,22666.309,22666.012,22665.74,22665.49,22665.262,22665.053,22664.861,22664.688,22664.53,22664.387,22664.258,22664.14,22664.037,22663.945,22663.863,22663.791,22663.729,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0,28180.0,27632.0,27268.0,27464.0
1.0,1.3302866,0.0,0.8628232,0.8117708,0.6417069,0.0,0.29583332,0.5336633,23776.188,23625.2,23489.268,23364.572,23245.13,23141.463,23057.49,22991.344,22939.44,22898.307,22865.354,22838.668,22816.832,22798.773,22783.674,22770.902,22759.982,22750.543,22742.305,22735.057,22728.633,22722.906,22717.775,22713.162,22709.0,22705.236,22701.826,22698.729,22695.91,22693.342,22691.0,22688.855,22686.893,22685.092,22683.438,22681.916,22680.516,22679.223,22678.03,22676.924,22675.904,22674.959,22674.082,22673.27,22672.518,22671.818,22671.17,22670.568,22670.012,22669.496,22669.016,22668.57,22668.16,22667.78,22667.43,22667.104,22666.805,22666.527,22666.273,22666.041,22665.826,22665.63,22665.451,22665.287,22665.139,22665.004,22664.88,22664.771,22664.672,22664.584,22664.504,22664.434,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0,21128.0,21180.0,22048.0,25080.0,28624.0,29752.0,29404.0,28900.0,28216.0,28252.0,28180.0,27632.0,27268.0,27464.0,27988.0
